original,cm,cs
85,0,0
89,0,0
89,0,0
89,0,0
130,0,0
130,0,0
130,0,0
89,0,0
89,0,0
89,0,0
89,0,0
158,0,0
118,0,0
171760,94226,0
37,0,0
40,0,0
40,0,0
40,0,0
40,0,0
782601,711797,772408
779763,700663,776475
40,0,0
782993,701642,799589
772914,694572,780946
80,0,0
37,0,0
40,0,0
70,0,0
783353,712616,779657
779575,703328,785470
148,0,0
40,0,0
40,0,0
40,0,0
40,0,0
76,0,0
783527,719538,775107
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
120,0,0
40,0,0
40,0,0
783535,712947,782811
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
38,0,0
80,0,0
779487,699501,778549
40,0,0
40,0,0
40,0,0
752581,681517,752973
40,0,0
80,0,0
408,0,0
240,0,0
3184,0,0
510,0,0
549,0,0
244,0,0
1352,0,0
2328,0,0
670,0,0
112,0,0
963,0,0
664,0,0
465,0,0
76,0,0
147,0,0
107,0,0
1629,0,0
278,0,0
553,0,0
768,0,0
818,0,0
136,0,0
186,0,0
732,0,0
1128,0,0
766,0,0
1573,0,0
492,0,0
270,0,0
113,0,0
238,0,0
222,0,0
520,0,0
5890,0,0
1677,0,0
3504,0,0
63,0,0
58605,0,0
4173,0,0
4173,0,0
152,0,0
339,0,0
339,0,0
339,0,0
1017,0,0
339,0,0
339,0,0
339,0,0
678,0,0
339,0,0
339,0,0
339,0,0
339,0,0
1016,0,0
76,0,0
1017,0,0
338,0,0
338,0,0
338,0,0
1014,0,0
338,0,0
338,0,0
338,0,0
676,0,0
338,0,0
338,0,0
338,0,0
338,0,0
338,0,0
676,0,0
76,0,0
1014,0,0
408,0,0
355,0,0
354,0,0
354,0,0
354,0,0
354,0,0
354,0,0
708,0,0
708,0,0
708,0,0
354,0,0
354,0,0
354,0,0
80,0,0
38,0,0
363,0,0
73,0,0
225,0,0
150,0,0
160,0,0
68,0,0
86,0,0
155,0,0
408,0,0
408,0,0
167,0,0
237,0,0
2679,0,0
75,0,0
121,0,0
165,0,0
220,0,0
79,0,0
76,0,0
665,0,0
237,0,0
2460,0,0
132,0,0
255,0,0
132,0,0
1729,0,0
133,0,0
266,0,0
133,0,0
401,0,0
133,0,0
267,0,0
288,0,0
133,0,0
134,0,0
268,0,0
165,0,0
161,0,0
1054304,917257,1044412
694848,627477,741112
693344,614706,674237
693344,614310,699396
57,0,0
64,0,0
61,0,0
57,0,0
71,0,0
60,0,0
60,0,0
344,0,0
152,0,0
344,0,0
344,0,0
1514,0,0
344,0,0
344,0,0
344,0,0
692,0,0
235860,153730,0
38,0,0
1032,0,0
344,0,0
38,0,0
344,0,0
344,0,0
344,0,0
5786,0,0
5524,0,0
688,0,0
344,0,0
344,0,0
688,0,0
344,0,0
343,0,0
4605,0,0
380,0,0
343,0,0
343,0,0
114,0,0
259,0,0
151,0,0
86,0,0
86,0,0
227,0,0
87,0,0
86,0,0
88,0,0
328,0,0
792,0,0
165,0,0
11337,0,0
537,0,0
16333,0,0
152,0,0
2765,0,0
1486,0,0
343,0,0
8444,0,0
1467,0,0
228,0,0
3072,0,0
701,0,0
1968,0,0
701,0,0
8183,0,0
431,0,0
701,0,0
1720,0,0
1402,0,0
190,0,0
2737,0,0
701,0,0
701,0,0
701,0,0
345,0,0
159683,80974,0
114,0,0
4472,0,0
114,0,0
1884,0,0
344,0,0
341,0,0
644,0,0
341,0,0
1708,0,0
341,0,0
341,0,0
682,0,0
341,0,0
341,0,0
682,0,0
38,0,0
1023,0,0
701,0,0
38,0,0
1009,0,0
661196,583662,690155
702,0,0
4305,0,0
701,0,0
1401,0,0
702,0,0
347,0,0
700,0,0
1403,0,0
190,0,0
2103,0,0
346,0,0
340,0,0
190,0,0
340,0,0
340,0,0
6796,0,0
340,0,0
680,0,0
340,0,0
340,0,0
340,0,0
680,0,0
38,0,0
1020,0,0
38,0,0
341,0,0
350,0,0
114,0,0
341,0,0
341,0,0
1615,0,0
341,0,0
683,0,0
341,0,0
341,0,0
341,0,0
114,0,0
1023,0,0
684,0,0
38,0,0
684,0,0
684,0,0
337,0,0
684,0,0
1368,0,0
684,0,0
347,0,0
684,0,0
1368,0,0
304,0,0
2052,0,0
1583,0,0
1524,0,0
1503,0,0
335,0,0
190,0,0
339,0,0
1619,0,0
349,0,0
392,0,0
349,0,0
698,0,0
349,0,0
38,0,0
170,0,0
346,0,0
159,0,0
523,0,0
176,0,0
339,0,0
150,0,0
230,0,0
522,0,0
70,0,0
94,0,0
124,0,0
76,0,0
168,0,0
180,0,0
169,0,0
64,0,0
343794,274852,0
90950,19410,0
69274,0,0
155,0,0
155,0,0
146,0,0
73,0,0
155,0,0
146,0,0
146,0,0
138,0,0
73,0,0
146,0,0
80,0,0
146,0,0
73,0,0
155,0,0
227,0,0
155,0,0
73,0,0
76,0,0
100,0,0
143,0,0
290,0,0
73,0,0
73,0,0
73,0,0
293,0,0
170136,92380,0
56712,0,0
544,0,0
693344,620953,661764
500,0,0
73,0,0
73,0,0
73,0,0
73,0,0
146,0,0
146,0,0
73,0,0
132,0,0
163,0,0
408,0,0
408,0,0
408,0,0
408,0,0
80,0,0
75,0,0
76,0,0
256,0,0
448,0,0
152,0,0
162,0,0
200,0,0
408,0,0
21158,0,0
3896,0,0
149,0,0
73,0,0
68,0,0
68,0,0
89,0,0
159,0,0
795,0,0
143,0,0
98,0,0
196,0,0
96,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
36,0,0
188,0,0
51,0,0
143,0,0
300,0,0
100,0,0
50,0,0
112,0,0
154,0,0
186,0,0
80,0,0
70,0,0
85,0,0
82,0,0
41,0,0
85,0,0
82,0,0
545,0,0
278,0,0
161,0,0
353,0,0
301,0,0
394,0,0
67,0,0
316,0,0
1824,0,0
1824,0,0
145,0,0
133,0,0
378,0,0
82,0,0
255,0,0
41,0,0
89,0,0
89,0,0
89,0,0
89,0,0
89,0,0
178,0,0
340,0,0
170,0,0
310,0,0
75,0,0
1656,0,0
1512,0,0
1832,0,0
489,0,0
133,0,0
496,0,0
98,0,0
164,0,0
164,0,0
511,0,0
838,0,0
156,0,0
180,0,0
138,0,0
2389,0,0
172,0,0
123,0,0
989,0,0
180,0,0
179,0,0
198,0,0
139,0,0
891,0,0
310,0,0
96,0,0
48,0,0
624,0,0
266,0,0
189,0,0
142,0,0
264,0,0
810,0,0
548,0,0
607,0,0
356,0,0
154,0,0
166,0,0
380,0,0
6467,0,0
311,0,0
1161,0,0
204,0,0
201,0,0
200,0,0
469,0,0
166,0,0
141,0,0
165,0,0
894,0,0
1490,0,0
342,0,0
1490,0,0
354,0,0
165,0,0
400,0,0
57,0,0
77,0,0
76,0,0
77,0,0
77,0,0
76,0,0
77,0,0
134,0,0
152,0,0
457,0,0
983,0,0
264,0,0
145,0,0
1454,0,0
279,0,0
76,0,0
324,0,0
324,0,0
334,0,0
1100,0,0
373,0,0
137,0,0
77,0,0
75,0,0
157,0,0
338,0,0
141,0,0
218,0,0
141,0,0
154,0,0
78,0,0
88,0,0
88,0,0
88,0,0
76,0,0
121,0,0
75,0,0
77,0,0
77,0,0
314,0,0
642,0,0
1218,0,0
314,0,0
165,0,0
354,0,0
89,0,0
950,0,0
1357,0,0
2698,0,0
174,0,0
71,0,0
70,0,0
75,0,0
462,0,0
80,0,0
80,0,0
80,0,0
320,0,0
80,0,0
80,0,0
80,0,0
80,0,0
80,0,0
80,0,0
80,0,0
80,0,0
80,0,0
69,0,0
69,0,0
68,0,0
66,0,0
62,0,0
68,0,0
67,0,0
67,0,0
134,0,0
154,0,0
160,0,0
160,0,0
143,0,0
191,0,0
288,0,0
1150,0,0
77,0,0
77,0,0
76,0,0
145,0,0
85,0,0
80,0,0
300,0,0
180,0,0
608,0,0
195,0,0
75,0,0
80,0,0
51,0,0
149,0,0
506,0,0
80,0,0
80,0,0
278,0,0
80,0,0
64,0,0
58,0,0
186,0,0
265,0,0
63,0,0
631,0,0
155,0,0
282,0,0
282,0,0
163,0,0
87,0,0
68,0,0
352,0,0
155,0,0
509,0,0
68,0,0
324,0,0
324,0,0
75,0,0
189,0,0
1620,0,0
156,0,0
154,0,0
756,0,0
1800,0,0
169,0,0
71,0,0
156,0,0
469,0,0
825,0,0
134,0,0
63,0,0
228,0,0
350,0,0
538,0,0
34,0,0
36,0,0
128,0,0
67,0,0
278,0,0
50,0,0
408,0,0
284,0,0
445,0,0
74,0,0
306,0,0
284,0,0
464,0,0
200,0,0
165,0,0
310,0,0
960,0,0
855,0,0
1066,0,0
1017,0,0
302,0,0
143,0,0
193,0,0
286,0,0
143,0,0
36,0,0
50,0,0
408,0,0
408,0,0
100,0,0
100,0,0
828,0,0
286,0,0
91,0,0
143,0,0
380,0,0
171,0,0
89,0,0
240,0,0
400,0,0
80,0,0
180,0,0
683,0,0
133,0,0
142,0,0
290,0,0
174,0,0
174,0,0
143,0,0
153,0,0
181,0,0
69,0,0
173,0,0
342,0,0
80,0,0
80,0,0
36,0,0
66,0,0
293,0,0
158,0,0
157,0,0
438,0,0
293,0,0
442,0,0
69,0,0
189,0,0
52,0,0
679,0,0
318,0,0
104,0,0
52,0,0
50,0,0
50,0,0
36,0,0
143,0,0
4552,0,0
72,0,0
132,0,0
345,0,0
197,0,0
224,0,0
211,0,0
70,0,0
153,0,0
152,0,0
246,0,0
246,0,0
5412,0,0
410,0,0
74,0,0
167,0,0
132,0,0
1824,0,0
1824,0,0
166,0,0
166,0,0
265,0,0
89,0,0
89,0,0
340,0,0
89,0,0
89,0,0
255,0,0
89,0,0
246,0,0
41,0,0
41,0,0
170,0,0
82,0,0
170,0,0
170,0,0
85,0,0
41,0,0
89,0,0
85,0,0
85,0,0
143,0,0
626,0,0
970,0,0
180,0,0
822,0,0
372,0,0
119,0,0
158,0,0
498,0,0
620,0,0
483,0,0
123,0,0
424,0,0
244,0,0
376,0,0
72,0,0
239,0,0
91,0,0
96,0,0
315,0,0
163,0,0
81,0,0
81,0,0
90,0,0
436,0,406551
763,0,0
74,0,0
143,0,0
143,0,0
36,0,0
143,0,0
143,0,0
143,0,0
40,0,0
243,0,0
143,0,0
143,0,0
143,0,0
143,0,0
1116,0,0
143,0,0
78,0,0
145,0,0
145,0,0
251,0,0
235,0,0
527,0,0
302,0,0
101,0,0
288,0,0
143,0,0
98,0,0
128,0,0
159,0,0
80,0,0
203,0,0
141,0,0
239,0,0
490,0,0
344,0,0
300,0,0
162,0,0
51,0,0
143,0,0
84,0,0
34,0,0
51,0,0
74,0,0
97,0,0
51,0,0
102,0,0
205,0,0
52,0,0
52,0,0
50,0,0
51,0,0
143,0,0
143,0,0
408,0,0
165,0,0
3499,0,0
3499,0,0
189,0,0
512,0,0
1992,0,0
408,0,0
102,0,0
97,0,0
400,0,0
180,0,0
132,0,0
254,0,0
153,0,0
238,0,0
200,0,0
408,0,0
408,0,0
408,0,0
405,0,0
269,0,0
122,0,0
124,0,0
1000,0,0
127,0,0
155,0,0
217,0,0
933,0,0
507,0,0
331,0,0
507,0,0
310,0,0
1355,0,0
1502,0,0
132,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
50,0,0
71,0,0
137,0,0
167,0,0
410,0,0
559,0,0
149,0,0
322,0,0
161,0,0
880,0,0
319,0,0
2132,0,0
775,0,0
160,0,0
369,0,0
374,0,0
374,0,0
195,0,0
511,0,0
538,0,0
228,0,0
511,0,0
350,0,0
132,0,0
34,0,0
97,0,0
341,0,0
218,0,0
357,0,0
600,0,0
574,0,0
226,0,0
264,0,0
228,0,0
887,0,0
562,0,0
277,0,0
203,0,0
160,0,0
346,0,0
199,0,0
1350,0,0
211,0,0
883,0,0
219,0,0
170,0,0
104,0,0
260,0,0
156,0,0
240,0,0
140,0,0
294,0,0
351,0,0
1481,0,0
307,0,0
39,0,0
39,0,0
67,0,0
463,0,0
39,0,0
74,0,0
67,0,0
78,0,0
67,0,0
231,0,0
80,0,0
71,0,0
70,0,0
44,0,0
193,0,0
36,0,0
34,0,0
152,0,0
148,0,0
102,0,0
494,0,0
1460,0,0
502,0,0
606,0,0
197,0,0
4717,0,0
966,0,0
148,0,0
94,0,0
314,0,0
303,0,0
174,0,0
4541,0,0
160,0,0
80,0,0
288,0,0
305,0,0
80,0,0
143,0,0
143,0,0
34,0,0
34411,0,0
346,0,0
341,0,0
141,0,0
183,0,0
198,0,0
198,0,0
210,0,0
210,0,0
295,0,0
269,0,0
341,0,0
936,0,0
50,0,0
256,0,0
80,0,0
80,0,0
39,0,0
207,0,0
132,0,0
80,0,0
123,0,0
170,0,0
123,0,0
170,0,0
89,0,0
89,0,0
89,0,0
178,0,0
123,0,0
178,0,0
170,0,0
178,0,0
178,0,0
89,0,0
89,0,0
164,0,0
356,0,0
89,0,0
82,0,0
89,0,0
89,0,0
89,0,0
178,0,0
41,0,0
41,0,0
178,0,0
82,0,0
96,0,0
170,0,0
89,0,0
89,0,0
89,0,0
89,0,0
48,0,0
89,0,0
89,0,0
89,0,0
89,0,0
89,0,0
41,0,0
85,0,0
267,0,0
41,0,0
267,0,0
267,0,0
144,0,0
89,0,0
89,0,0
89,0,0
41,0,0
48,0,0
85,0,0
89,0,0
82,0,0
89,0,0
89,0,0
85,0,0
89,0,0
356,0,0
41,0,0
41,0,0
89,0,0
89,0,0
89,0,0
41,0,0
89,0,0
89,0,0
89,0,0
89,0,0
267,0,0
89,0,0
89,0,0
246,0,0
161,0,0
507,0,0
544,0,0
816,0,0
128,0,0
777,0,0
600,0,0
170,0,0
982,0,0
153,0,0
175,0,0
180,0,0
999,0,0
2380,0,0
161,0,0
798,0,0
281,0,0
34,0,0
43,0,0
1047,0,0
1568,0,0
990,0,0
489,0,0
38,0,0
38,0,0
72,0,0
38,0,0
34,0,0
148,0,0
82,0,0
34,0,0
309,0,0
34,0,0
38,0,0
47,0,0
34,0,0
34,0,0
34,0,0
34,0,0
79,0,0
86,0,0
34,0,0
38,0,0
38,0,0
38,0,0
132,0,0
34,0,0
34,0,0
34,0,0
68,0,0
87,0,0
34,0,0
72,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
68,0,0
68,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
38,0,0
79,0,0
83,0,0
34,0,0
79,0,0
111,0,0
34,0,0
38,0,0
79,0,0
34,0,0
79,0,0
38,0,0
34,0,580285
109,0,0
38,0,0
34,0,0
34,0,0
34,0,0
38,0,0
34,0,0
34,0,0
34,0,0
85,0,0
43,0,0
34,0,0
81,0,0
34,0,0
102,0,0
34,0,0
38,0,0
72,0,0
38,0,0
38,0,0
38,0,0
34,0,0
34,0,0
85,0,0
34,0,0
83,0,0
76,0,0
34,0,0
128,0,0
34,0,0
34,0,0
131,0,0
34,0,0
34,0,0
34,0,0
38,0,0
38,0,0
79,0,0
38,0,0
38,0,0
34,0,0
97,0,0
38,0,0
34,0,0
34,0,0
79,0,0
38,0,0
34,0,0
78,0,0
38,0,0
34,0,0
83,0,0
34,0,0
34,0,0
38,0,0
34,0,0
38,0,0
68,0,0
77,0,0
85,0,0
87,0,0
34,0,0
77,0,0
77,0,0
38,0,0
124,0,0
97,0,0
34,0,0
143,0,0
38,0,0
38,0,0
34,0,0
34,0,0
132,0,0
48,0,0
34,0,0
34,0,0
34,0,0
45,0,0
47,0,0
38,0,0
87,0,0
100,0,0
34,0,0
201,0,0
130,0,0
77,0,0
160,0,0
34,0,0
34,0,0
38,0,0
87,0,0
34,0,0
76,0,0
34,0,0
34,0,0
34,0,0
34,0,0
72,0,0
38,0,0
68,0,0
81,0,0
34,0,0
68,0,0
34,0,0
77,0,0
86,0,0
34,0,0
34,0,0
77,0,0
34,0,0
34,0,0
34,0,0
34,0,0
128,0,0
72,0,0
81,0,0
83,0,0
77,0,0
77,0,0
38,0,0
115,0,0
130,0,0
89,0,0
34,0,0
34,0,0
155,0,0
38,0,0
34,0,0
34,0,0
81,0,0
38,0,0
81,0,0
34,0,0
51,0,0
34,0,0
34,0,0
34,0,0
34,0,0
38,0,0
34,0,0
34,0,0
34,0,0
89,0,0
34,0,0
79,0,0
83,0,0
124,0,0
34,0,0
34,0,0
68,0,0
81,0,0
124,0,0
72,0,0
38,0,0
38,0,0
159,0,0
38,0,0
34,0,0
34,0,0
34,0,0
38,0,0
130,0,0
129,0,0
79,0,0
34,0,0
34,0,0
38,0,0
34,0,0
38,0,0
38,0,0
34,0,0
34,0,0
38,0,0
34,0,0
34,0,0
34,0,0
120,0,0
79,0,0
77,0,0
38,0,0
34,0,0
38,0,0
43,0,0
87,0,0
38,0,0
34,0,0
79,0,0
58,0,0
38,0,0
38,0,0
34,0,0
34,0,0
45,0,0
38,0,0
34,0,0
34,0,0
38,0,0
47,0,0
81,0,0
34,0,0
156,0,0
132,0,0
38,0,0
34,0,0
132,0,0
124,0,0
83,0,0
38,0,0
34,0,0
38,0,0
34,0,0
38,0,0
34,0,0
68,0,0
38,0,0
34,0,0
34,0,0
38,0,0
34,0,0
34,0,0
34,0,0
77,0,0
97,0,0
34,0,0
38,0,0
87,0,0
79,0,0
34,0,0
68,0,0
34,0,0
38,0,0
77,0,0
72,0,0
34,0,0
81,0,0
79,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
38,0,0
68,0,0
79,0,0
38,0,0
38,0,0
34,0,0
144,0,0
38,0,0
68,0,0
47,0,0
49,0,0
38,0,0
34,0,0
121,0,0
38,0,0
113,0,0
68,0,0
85,0,0
90,0,0
87,0,0
68,0,0
34,0,0
88,0,0
38,0,0
47,0,0
34,0,0
72,0,0
86,0,0
38,0,0
34,0,0
34,0,0
38,0,0
79,0,0
34,0,0
34,0,0
34,0,0
77,0,0
38,0,0
34,0,0
119,0,0
34,0,0
38,0,0
38,0,0
72,0,0
79,0,0
34,0,0
38,0,0
38,0,0
34,0,0
34,0,0
42,0,0
38,0,0
51,0,0
34,0,0
38,0,0
83,0,0
34,0,0
34,0,0
34,0,0
34,0,0
132,0,0
38,0,0
79,0,0
34,0,0
34,0,0
119,0,0
34,0,0
34,0,0
38,0,0
34,0,0
72,0,0
34,0,0
85,0,0
38,0,0
34,0,0
72,0,0
34,0,0
76,0,0
38,0,0
140,0,0
34,0,0
72,0,0
34,0,0
34,0,0
38,0,0
34,0,0
38,0,0
68,0,0
43,0,0
34,0,0
188,0,0
38,0,0
79,0,0
38,0,0
141,0,0
34,0,0
91,0,0
38,0,0
34,0,0
77,0,0
119,0,0
57,0,0
116,0,0
38,0,0
34,0,0
132,0,0
34,0,0
90,0,0
38,0,0
38,0,0
38,0,0
138,0,0
38,0,0
38,0,0
34,0,0
38,0,0
38,0,0
38,0,0
34,0,0
38,0,0
34,0,0
38,0,0
38,0,0
38,0,0
76,0,0
76,0,0
38,0,0
38,0,0
38,0,0
38,0,0
38,0,0
38,0,0
38,0,0
38,0,0
38,0,0
38,0,0
34,0,0
38,0,0
38,0,0
38,0,0
38,0,0
38,0,0
44,0,0
50,0,0
194,0,0
97,0,0
190,0,0
559,0,0
39,0,0
400,0,0
47,0,0
47,0,0
47,0,0
47,0,0
47,0,0
306,0,0
325,0,0
214,0,0
34,0,0
34,0,0
88,0,0
68,0,0
43,0,0
34,0,0
45,0,0
191,0,0
34,0,0
34,0,0
34,0,0
45,0,0
34,0,0
92,0,0
34,0,0
34,0,0
34,0,0
113,0,0
34,0,0
34,0,0
98,0,0
34,0,0
110,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
45,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
68,0,0
34,0,0
34,0,0
34,0,0
176,0,0
34,0,0
34,0,0
47,0,0
34,0,0
68,0,0
34,0,0
34,0,0
34,0,0
68,0,0
68,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
68,0,0
34,0,0
41,0,0
34,0,0
81,0,0
34,0,0
175,0,0
88,0,0
51,0,0
34,0,0
141,0,0
79,0,0
47,0,0
115,0,0
79,0,0
34,0,0
43,0,0
34,0,0
34,0,0
34,0,0
68,0,0
68,0,0
34,0,0
45,0,0
68,0,0
94,0,0
68,0,0
77,0,0
34,0,0
68,0,0
34,0,0
68,0,0
45,0,0
68,0,0
68,0,0
113,0,0
49,0,0
34,0,0
34,0,0
34,0,0
45,0,0
68,0,0
51,0,0
88,0,0
139,0,0
34,0,0
68,0,0
42,0,0
34,0,0
34,0,0
47,0,0
111,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
190,0,0
45,0,0
34,0,0
159,0,0
169,0,0
68,0,0
68,0,0
92,0,0
68,0,0
102,0,0
34,0,0
34,0,0
45,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
44,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
47,0,0
34,0,0
68,0,0
34,0,0
34,0,0
34,0,0
34,0,0
68,0,0
34,0,0
115,0,0
34,0,0
48,0,0
34,0,0
34,0,0
34,0,0
68,0,0
111,0,0
265,0,0
34,0,0
34,0,0
127,0,0
95,0,0
90,0,0
84,0,0
34,0,0
34,0,0
34,0,0
34,0,0
68,0,0
34,0,0
68,0,0
34,0,0
57,0,0
212,0,0
34,0,0
68,0,0
34,0,0
175,0,0
136,0,0
34,0,0
34,0,0
34,0,0
34,0,0
189,0,0
68,0,0
34,0,0
51,0,0
34,0,0
103,0,0
43,0,0
34,0,0
68,0,0
34,0,0
34,0,0
34,0,0
117,0,0
45,0,0
68,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
68,0,0
34,0,0
34,0,0
34,0,0
51,0,0
34,0,0
90,0,0
34,0,0
86,0,0
34,0,0
34,0,0
34,0,0
34,0,0
102,0,0
34,0,0
34,0,0
47,0,0
34,0,0
34,0,0
34,0,0
113,0,0
85,0,0
34,0,0
175,0,0
45,0,0
34,0,0
34,0,0
34,0,0
68,0,0
34,0,0
34,0,0
68,0,0
34,0,0
68,0,0
34,0,0
34,0,0
34,0,0
68,0,0
34,0,0
34,0,0
34,0,0
92,0,0
94,0,0
69,0,0
237,0,0
34,0,0
237,0,0
34,0,0
34,0,0
68,0,0
34,0,0
34,0,0
111,0,0
68,0,0
68,0,0
34,0,0
68,0,0
34,0,0
34,0,0
34,0,0
68,0,0
34,0,0
94,0,0
79,0,0
68,0,0
121,0,0
34,0,0
34,0,0
34,0,0
68,0,0
34,0,0
45,0,0
79,0,0
34,0,0
77,0,0
90,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
45,0,0
34,0,0
34,0,0
90,0,0
34,0,0
85,0,0
49,0,0
34,0,0
34,0,0
34,0,0
68,0,0
34,0,0
34,0,0
34,0,0
34,0,0
83,0,0
34,0,0
49,0,0
130,0,0
45,0,0
34,0,0
68,0,0
68,0,0
34,0,0
34,0,0
34,0,0
113,0,0
34,0,0
34,0,0
34,0,0
102,0,0
34,0,0
34,0,0
34,0,0
34,0,0
77,0,0
68,0,0
34,0,0
34,0,0
68,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
77,0,0
34,0,0
34,0,0
88,0,0
34,0,0
79,0,0
34,0,0
68,0,0
96,0,0
34,0,0
100,0,0
167,0,0
34,0,0
45,0,0
68,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
68,0,0
68,0,0
34,0,0
102,0,0
79,0,0
34,0,0
68,0,0
47,0,0
34,0,0
68,0,0
34,0,0
130,0,0
77,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
41,0,0
68,0,0
81,0,0
113,0,0
113,0,0
43,0,0
34,0,0
34,0,0
34,0,0
34,0,0
68,0,0
34,0,0
34,0,0
68,0,0
34,0,0
43,0,0
34,0,0
34,0,0
34,0,0
34,0,0
34,0,0
90,0,0
34,0,0
51,0,0
123,0,0
68,0,0
34,0,0
34,0,0
34,0,0
80,0,0
131,0,0
815,0,0
632,0,0
346,0,0
171,0,0
151,0,0
1376,0,0
393,0,0
80,0,0
351,0,0
2361,0,0
1452442,1385962,1448673
883,0,0
187,0,0
194,0,0
328,0,0
392,0,0
108,0,0
80,0,0
480,0,0
480,0,0
304,0,0
454,0,0
160,0,0
80,0,0
51,0,0
160,0,0
160,0,0
381,0,0
156,0,0
185,0,0
282,0,0
133,0,0
240,0,0
191,0,0
374,0,0
1141,0,0
293,0,0
316,0,0
222,0,0
6122,0,0
417,0,0
320,0,0
160,0,0
240,0,0
337,0,0
80,0,0
693344,621092,693823
160,0,0
160,0,0
290,0,0
160,0,0
80,0,0
320,0,0
367,0,0
156,0,0
202,0,0
80,0,0
247,0,0
241,0,0
352,0,0
418,0,0
312,0,0
331,0,0
223,0,0
375,0,0
232,0,0
156,0,0
222,0,0
332,0,0
230,0,0
230,0,0
198,0,0
325,0,0
291263,202351,0
315,0,0
80,0,0
405,0,0
159,0,0
246,0,0
94,0,0
1118,0,0
180,0,0
118,0,0
208,0,0
1411,0,0
168,0,0
906,0,0
888,0,0
464,0,0
155,0,0
76,0,0
1618,0,0
292,0,0
204,0,0
304,0,0
219,0,0
496,0,0
2584,0,0
6136,0,0
340,0,0
1062,0,0
1612,0,0
162,0,0
2097,0,0
126,0,0
725,0,0
81,0,0
160,0,0
353,0,0
197,0,0
306,0,0
607,0,0
125091,46774,0
797,0,0
172,0,0
585,0,0
188,0,0
101,0,0
101,0,0
202,0,0
152,0,0
1354,0,0
1797,0,0
407,0,0
236,0,0
906,0,0
798,0,0
349,0,0
172,0,0
902,0,0
1065,0,0
667,0,0
758,0,0
162,0,0
1488,0,0
247,0,0
168,0,0
1243,0,0
302,0,0
314,0,0
159,0,0
80,0,0
115,0,0
80,0,0
80,0,0
240,0,0
160,0,0
144,0,0
144,0,0
72,0,0
144,0,0
144,0,0
144,0,0
144,0,0
144,0,0
104,0,0
192,0,0
876,0,0
618,0,0
303,0,0
404,0,0
2887,0,0
491,0,0
234,0,0
1676,0,0
1918,0,0
409,0,0
197,0,0
1273,0,0
740,0,0
179,0,0
906,0,0
3252,0,0
415,0,0
828,0,0
350,0,0
700,0,0
1550,0,0
87,0,0
949,0,0
292,0,0
513,0,0
496,0,0
486,0,0
202,0,0
1010,0,0
1919,0,0
738,0,0
707,0,0
511,0,0
557,0,0
183,0,0
446,0,0
446,0,0
2684,0,0
905,0,0
2154,0,0
3510,0,0
1317,0,0
515,0,0
347,0,0
1112,0,0
161,0,0
683,0,0
176,0,0
1411,0,0
1423,0,0
349,0,0
484,0,0
4853,0,0
1858,0,0
1154,0,0
410,0,0
607,0,0
591,0,0
198,0,0
158,0,0
656,0,0
712,0,0
891,0,0
930,0,0
798,0,0
171,0,0
176,0,0
331,0,0
2628,0,0
247,0,0
961,0,0
345,0,0
211,0,0
944,0,0
288,0,0
496,0,0
200,0,0
451,0,0
500,0,0
426,0,0
173,0,0
894,0,0
175,0,0
415,0,0
2140,0,0
161,0,0
87,0,0
160,0,0
314,0,0
309,0,0
338,0,0
145,0,0
327,0,0
344,0,0
330,0,0
160,0,0
144,0,0
144,0,0
144,0,0
144,0,0
144,0,0
144,0,0
144,0,0
144,0,0
559,0,0
251,0,0
80,0,0
341,0,0
832,0,0
367,0,0
458,0,0
169,0,0
238,0,0
580016,498362,588360
323,0,0
156,0,0
104,0,0
15378,0,0
1629,0,0
323,0,0
80,0,0
